4	1840 -2635114.6200972716 -4456750.324462372 3713049.70528547
4	1841 -2635114.6240497166 -4456750.332714908 3713049.7093051034
4	1842 -2635114.6213137675 -4456750.328985186 3713049.7058832375
1	1843 -2635114.6247072564 -4456750.331892542 3713049.7122333394
1	1844 -2635114.6157207503 -4456750.3227392975 3713049.7036541537
1	1845 -2635114.614656978 -4456750.31977156 3713049.703480276
1	1846 -2635114.6144486116 -4456750.32083648 3713049.69966429
1	1847 -2635114.625105531 -4456750.33342682 3713049.710371652
1	1848 -2635114.6265743026 -4456750.333934687 3713049.713377926
4	1849 -2635114.6187738106 -4456750.325403169 3713049.704991983
4	1850 -2635114.6166524426 -4456750.323110755 3713049.701795721
4	1851 -2635114.6103606187 -4456750.317962736 3713049.6937796036
4	1852 -2635114.6125203352 -4456750.318183129 3713049.694675811
4	1853 -2635114.591195962 -4456750.293328264 3713049.6724353665
4	1854 -2635114.589764631 -4456750.290933187 3713049.6676850286
4	1855 -2635114.617801484 -4456750.32313346 3713049.7010091664
4	1856 -2635114.61914354 -4456750.324662081 3713049.7036263105
4	1857 -2635114.6167619913 -4456750.322882096 3713049.700817476
4	1858 -2635114.61007966 -4456750.316766812 3713049.694544783
4	1859 -2635114.6070067585 -4456750.310517702 3713049.6879414115
4	1860 -2635114.6147958343 -4456750.322246784 3713049.7004543613
4	1861 -2635114.617273244 -4456750.323826272 3713049.701233139
4	1862 -2635114.625245695 -4456750.334860785 3713049.709559811
4	1863 -2635114.624630063 -4456750.3338911105 3713049.7088143774
4	1864 -2635114.6176109756 -4456750.328188838 3713049.704218141
4	1865 -2635114.613346311 -4456750.324083186 3713049.6984492117
4	1866 -2635114.6194969807 -4456750.328999405 3713049.701923063
4	1867 -2635114.6193457223 -4456750.329697076 3713049.7007533363
4	1868 -2635114.6194716836 -4456750.329758048 3713049.7035306147
4	1869 -2635114.618699678 -4456750.328974904 3713049.703252927
4	1870 -2635114.6154638003 -4456750.325069423 3713049.6978056473
4	1871 -2635114.610491785 -4456750.317479825 3713049.6922582653
4	1872 -2635114.584767016 -4456750.289979632 3713049.6657303167
4	1873 -2635114.605606719 -4456750.311745675 3713049.686417968
4	1874 -2635114.610294963 -4456750.318300338 3713049.6908034966
4	1875 -2635114.611292075 -4456750.318908627 3713049.693470509
4	1876 -2635114.6105307136 -4456750.319082274 3713049.690973515
4	1877 -2635114.6185392765 -4456750.330342739 3713049.7033363353
4	1878 -2635114.6203924413 -4456750.331088527 3713049.706335191
4	1879 -2635114.61578301 -4456750.328828983 3713049.702123743
4	1880 -2635114.6124195005 -4456750.323933978 3713049.6969948974
4	1881 -2635114.613210729 -4456750.325321488 3713049.6972868363
4	1882 -2635114.6029411084 -4456750.313756278 3713049.6852852814
4	1883 -2635114.60941733 -4456750.32120169 3713049.6909630536
4	1884 -2635114.615209487 -4456750.32848457 3713049.6980305067
4	1885 -2635114.613869671 -4456750.325265334 3713049.6962612784
4	1886 -2635114.6178333396 -4456750.330940264 3713049.7008396513
4	1887 -2635114.61356905 -4456750.327241868 3713049.699738689
4	1888 -2635114.610211076 -4456750.324488545 3713049.694633477
4	1889 -2635114.611586531 -4456750.325520178 3713049.6961179646
4	1890 -2635114.605038901 -4456750.316167462 3713049.686577976
4	1891 -2635114.6115633594 -4456750.3229115 3713049.6941012545
4	1892 -2635114.61393221 -4456750.325410012 3713049.698213516
4	1893 -2635114.609402594 -4456750.319813097 3713049.6889580437
4	1894 -2635114.6069056927 -4456750.317207501 3713049.6872704043
4	1895 -2635114.6116278204 -4456750.324055389 3713049.694475721
4	1896 -2635114.6125567122 -4456750.3253325 3713049.7010947894
4	1897 -2635114.614011448 -4456750.325680809 3713049.700542454
4	1898 -2635114.61314621 -4456750.328202329 3713049.700660951
4	1899 -2635114.615837155 -4456750.331547165 3713049.7015091125
4	1900 -2635114.6135124187 -4456750.324684005 3713049.699070254
4	1901 -2635114.607914704 -4456750.319219988 3713049.692629869
4	1902 -2635114.594124352 -4456750.303546351 3713049.6786175165
4	1903 -2635114.5970230224 -4456750.307215307 3713049.6834843536
4	1904 -2635114.61707942 -4456750.330784599 3713049.704744055
4	1905 -2635114.5972342626 -4456750.304750963 3713049.682783061
4	1906 -2635114.612439841 -4456750.324186035 3713049.7010228815
4	1907 -2635114.6171661178 -4456750.327805614 3713049.702759178
4	1908 -2635114.613439697 -4456750.325299426 3713049.701470131
4	1909 -2635114.614167127 -4456750.326032825 3713049.7021739404
4	1910 -2635114.5924439747 -4456750.299631326 3713049.675946879
4	1911 -2635114.589027911 -4456750.296159302 3713049.673949238
4	1912 -2635114.610460273 -4456750.320367078 3713049.6986291553
4	1913 -2635114.6127867186 -4456750.324502921 3713049.7015679753
4	1914 -2635114.6168269753 -4456750.328763858 3713049.7044362267
4	1915 -2635114.6005262546 -4456750.309566676 3713049.684670799
4	1916 -2635114.6175889345 -4456750.332527728 3713049.7060602466
4	1917 -2635114.5903955125 -4456750.300293866 3713049.6764928172
4	1918 -2635114.591279117 -4456750.30054206 3713049.6787615432
4	1919 -2635114.6154683046 -4456750.329526457 3713049.707954776
4	1920 -2635114.621629013 -4456750.33522709 3713049.7112971353
4	1921 -2635114.6197300614 -4456750.331692223 3713049.7065856378
4	1922 -2635114.6146768965 -4456750.324111969 3713049.700831349
4	1923 -2635114.6109481803 -4456750.320556958 3713049.6935635163
4	1924 -2635114.616685038 -4456750.329361647 3713049.703555141
4	1925 -2635114.616110829 -4456750.327788079 3713049.705518283
4	1926 -2635114.617493218 -4456750.3301299075 3713049.706011212
4	1927 -2635114.6181842713 -4456750.331409939 3713049.7037993786
4	1928 -2635114.618196724 -4456750.331112549 3713049.705462582
4	1929 -2635114.6203973745 -4456750.331767409 3713049.7070721616
4	1930 -2635114.620833391 -4456750.331605945 3713049.7092013014
4	1931 -2635114.603791483 -4456750.318364242 3713049.6907309867
4	1932 -2635114.6126003386 -4456750.324052562 3713049.700167675
4	1933 -2635114.591580964 -4456750.297273225 3713049.671405647
4	1934 -2635114.5911161643 -4456750.295619056 3713049.67325468
4	1935 -2635114.613152443 -4456750.32388286 3713049.699138569
4	1936 -2635114.59669244 -4456750.302205796 3713049.6786831236
4	1937 -2635114.604825682 -4456750.312760349 3713049.6905378075
4	1938 -2635114.601796403 -4456750.307230182 3713049.6863497607
4	1939 -2635114.592817854 -4456750.297718232 3713049.678052634
4	1940 -2635114.6035210243 -4456750.317097735 3713049.6908514695
4	1941 -2635114.609197939 -4456750.322766481 3713049.696510336
4	1942 -2635114.6105535566 -4456750.321312263 3713049.6959654954
4	1943 -2635114.6097906823 -4456750.319307408 3713049.6949970583
4	1944 -2635114.6059821947 -4456750.317528386 3713049.693772067
4	1945 -2635114.598626659 -4456750.309491252 3713049.683893467
4	1946 -2635114.6032671095 -4456750.314958934 3713049.6898043985
4	1947 -2635114.6152821677 -4456750.32288108 3713049.7037447523
4	1948 -2635114.616791004 -4456750.324681095 3713049.7024605586
4	1949 -2635114.606786831 -4456750.316016952 3713049.6901374897
4	1950 -2635114.608217015 -4456750.316009862 3713049.6914923512
1	1951 -2635114.621570338 -4456750.326130043 3713049.7079125578
1	1952 -2635114.6174148596 -4456750.321300724 3713049.703863872
3	1953 -2635114.6057681222 -4456750.303457895 3713049.6924939724
3	1954 -2635114.6062626108 -4456750.303704869 3713049.692664951
1	1955 -2635114.618165655 -4456750.321786618 3713049.706717822
1	1956 -2635114.619620067 -4456750.32690074 3713049.707773501
1	1957 -2635114.621378231 -4456750.326992853 3713049.70790558
3	1958 -2635114.605998609 -4456750.304316298 3713049.6906903735
3	1959 -2635114.617246292 -4456750.322663019 3713049.704055307
3	1960 -2635114.619451321 -4456750.323132945 3713049.706990104
3	1961 -2635114.606919409 -4456750.30184312 3713049.688177548
3	1962 -2635114.610322251 -4456750.310235618 3713049.6939568305
3	1963 -2635114.6092038043 -4456750.305868237 3713049.6947875293
3	1964 -2635114.6069136956 -4456750.300101659 3713049.691856669
3	1965 -2635114.6241144165 -4456750.326081714 3713049.7124795956
3	1966 -2635114.618323206 -4456750.318590783 3713049.70530248
3	1967 -2635114.6042761146 -4456750.297205844 3713049.6881861286
3	1968 -2635114.620545966 -4456750.322612974 3713049.7114514434
3	1969 -2635114.6063833646 -4456750.301843063 3713049.6942295595
3	1970 -2635114.6072377963 -4456750.299248146 3713049.6918418435
3	1971 -2635114.602823011 -4456750.294153615 3713049.6861875076
3	1972 -2635114.606449271 -4456750.301107531 3713049.6935978797
3	1973 -2635114.6070177704 -4456750.301518506 3713049.6917871
3	1974 -2635114.610327079 -4456750.303871843 3713049.6959177214
3	1975 -2635114.60890553 -4456750.30323938 3713049.693866637
3	1976 -2635114.609731558 -4456750.305177489 3713049.6988925072
1	1977 -2635114.6202730066 -4456750.322021433 3713049.7102424703
1	1978 -2635114.6120081004 -4456750.307261435 3713049.700549199
1	1979 -2635114.6239418825 -4456750.327935529 3713049.714130498
1	1980 -2635114.6247366066 -4456750.330177145 3713049.7166382214
1	1981 -2635114.61960456 -4456750.324774224 3713049.7109733704
1	1982 -2635114.623575304 -4456750.330623444 3713049.716613394
1	1983 -2635114.624701805 -4456750.332268033 3713049.7176106153
1	1984 -2635114.62281364 -4456750.326857345 3713049.713247864
1	1985 -2635114.6095915753 -4456750.308835909 3713049.7012819857
1	1986 -2635114.621951779 -4456750.328088373 3713049.7153602336
1	1987 -2635114.6208406202 -4456750.326683642 3713049.711408405
1	1988 -2635114.6207375093 -4456750.326909265 3713049.7141169305
1	1989 -2635114.62431827 -4456750.331541165 3713049.71830743
1	1990 -2635114.623512773 -4456750.328669155 3713049.7149605835
1	1991 -2635114.6260820455 -4456750.329433436 3713049.7178717474
1	1992 -2635114.621852 -4456750.328082586 3713049.7124610418
1	1993 -2635114.620965587 -4456750.324345492 3713049.7133397334
1	1994 -2635114.61492834 -4456750.319337206 3713049.703656572
1	1995 -2635114.614065206 -4456750.319360002 3713049.7047942635
1	1996 -2635114.6224521594 -4456750.328571791 3713049.716358112
1	1997 -2635114.626868822 -4456750.333620464 3713049.7201609234
1	1998 -2635114.6236098376 -4456750.329956194 3713049.7180937747
1	1999 -2635114.6149046402 -4456750.318618789 3713049.704028293
1	2000 -2635114.610557399 -4456750.312192413 3713049.700098817
1	2001 -2635114.609759423 -4456750.310702345 3713049.6959969625
1	2002 -2635114.6155619835 -4456750.317810394 3713049.7019586796
1	2003 -2635114.6225052564 -4456750.327494353 3713049.712767631
1	2004 -2635114.623304724 -4456750.328117168 3713049.712792917
1	2005 -2635114.613954945 -4456750.313561635 3713049.7013763464
1	2006 -2635114.613943188 -4456750.31597851 3713049.704924853
1	2007 -2635114.618823722 -4456750.324352225 3713049.7085012146
3	2008 -2635114.6034414587 -4456750.29953697 3713049.688720688
3	2009 -2635114.6022783555 -4456750.297968282 3713049.686377269
3	2010 -2635114.6131602637 -4456750.316789394 3713049.699367307
3	2011 -2635114.608210028 -4456750.304469711 3713049.6927462937
3	2012 -2635114.6140145096 -4456750.312190122 3713049.6997481957
3	2013 -2635114.6149385385 -4456750.313436743 3713049.7022677585
3	2014 -2635114.609246005 -4456750.30652404 3713049.697262543
3	2015 -2635114.606258808 -4456750.305870706 3713049.6943207365
3	2016 -2635114.60789747 -4456750.306872372 3713049.697211377
3	2017 -2635114.6042160387 -4456750.300898262 3713049.689022754
3	2018 -2635114.602778169 -4456750.300580017 3713049.688056428
3	2019 -2635114.6036932813 -4456750.301134043 3713049.6883273595
3	2020 -2635114.6113520837 -4456750.31191268 3713049.6958126873
3	2021 -2635114.598755 -4456750.292604975 3713049.677693743
3	2022 -2635114.594615467 -4456750.289109029 3713049.6762640355
3	2023 -2635114.595701715 -4456750.290942964 3713049.676653159
3	2024 -2635114.608005369 -4456750.310321241 3713049.6949118236
3	2025 -2635114.6029544435 -4456750.298805944 3713049.688503256
3	2026 -2635114.6055344157 -4456750.300093321 3713049.6882286957
3	2027 -2635114.6056394307 -4456750.304567585 3713049.6900327583
3	2028 -2635114.5986884707 -4456750.295353381 3713049.6819745717
3	2029 -2635114.5939960424 -4456750.288474677 3713049.6742208414
3	2030 -2635114.6025440954 -4456750.3034395855 3713049.689363467
3	2031 -2635114.610435728 -4456750.319320551 3713049.6999917403
3	2032 -2635114.6019273046 -4456750.300542295 3713049.685135432
3	2033 -2635114.6140992614 -4456750.321036038 3713049.6997366357
3	2034 -2635114.6156930984 -4456750.323276787 3713049.7024909384
3	2035 -2635114.6187353623 -4456750.32741512 3713049.706324211
3	2036 -2635114.617733515 -4456750.326537079 3713049.7051003594
3	2037 -2635114.603845366 -4456750.306342752 3713049.688780564
3	2038 -2635114.6155319423 -4456750.325573982 3713049.705404427
3	2039 -2635114.6067258455 -4456750.308202324 3713049.6929888073
3	2040 -2635114.622233899 -4456750.331765122 3713049.712234572
3	2041 -2635114.605463321 -4456750.306753924 3713049.6922767055
3	2042 -2635114.6156220916 -4456750.324907656 3713049.7064558864
3	2043 -2635114.615850872 -4456750.3283595005 3713049.7104020426
3	2044 -2635114.6147549036 -4456750.325556158 3713049.7072209506
3	2045 -2635114.6143124416 -4456750.325332044 3713049.705735736
3	2046 -2635114.6136022005 -4456750.322784142 3713049.702459997
3	2047 -2635114.615185235 -4456750.32717205 3713049.7069747634
3	2048 -2635114.607640322 -4456750.312420107 3713049.6987702944
3	2049 -2635114.618442149 -4456750.329540862 3713049.709776571
3	2050 -2635114.6174021983 -4456750.329688489 3713049.709828569
3	2051 -2635114.615909369 -4456750.32858965 3713049.7098767986
3	2052 -2635114.6156679424 -4456750.328849543 3713049.7110411567
3	2053 -2635114.61374167 -4456750.3224902 3713049.7040269147
3	2054 -2635114.6008828687 -4456750.302114217 3713049.688323628
3	2055 -2635114.601511891 -4456750.302999096 3713049.6909768553
3	2056 -2635114.6144463005 -4456750.325462365 3713049.708484168
3	2057 -2635114.6187180215 -4456750.331382439 3713049.7141982494
3	2058 -2635114.6165664974 -4456750.327566893 3713049.709083809
3	2059 -2635114.6136729256 -4456750.3261052435 3713049.7052439954
3	2060 -2635114.6119270367 -4456750.323021029 3713049.7021566355
3	2061 -2635114.6129294736 -4456750.322798221 3713049.7041360014
3	2062 -2635114.611724785 -4456750.318121827 3713049.704617006
3	2063 -2635114.6202482535 -4456750.3301595375 3713049.7120743496
3	2064 -2635114.6158930245 -4456750.327073085 3713049.7105490463
3	2065 -2635114.61131908 -4456750.321283282 3713049.704010259
3	2066 -2635114.612796319 -4456750.324595603 3713049.709343132
3	2067 -2635114.61648141 -4456750.3288319865 3713049.7119961693
3	2068 -2635114.6072645513 -4456750.311203276 3713049.7024130486
3	2069 -2635114.617636633 -4456750.326930108 3713049.713047397
1	2070 -2635114.6219152785 -4456750.331354862 3713049.714856418
1	2071 -2635114.610524421 -4456750.311034016 3713049.6985372864
1	2072 -2635114.624892587 -4456750.33478497 3713049.7180250236
1	2073 -2635114.6214653747 -4456750.331126477 3713049.7153699026
1	2074 -2635114.6172218453 -4456750.326875706 3713049.7091450645
1	2075 -2635114.6188446493 -4456750.325825213 3713049.708890023
1	2076 -2635114.6252110344 -4456750.330372675 3713049.71303683
1	2077 -2635114.6270056833 -4456750.3328015655 3713049.7170278626
1	2078 -2635114.6245817626 -4456750.33133725 3713049.717056835
1	2079 -2635114.6216424215 -4456750.326051901 3713049.7117438326
1	2080 -2635114.6182447444 -4456750.322196227 3713049.706350907
1	2081 -2635114.6221642913 -4456750.326228816 3713049.7099330337
1	2082 -2635114.6190397847 -4456750.3225312345 3713049.706564363
1	2083 -2635114.624366353 -4456750.32834599 3713049.7124666576
1	2084 -2635114.6265258794 -4456750.3312657755 3713049.7146754037
1	2085 -2635114.6260199538 -4456750.331625906 3713049.7138934443
1	2086 -2635114.623125833 -4456750.328024116 3713049.711869678
1	2087 -2635114.6228899825 -4456750.326902818 3713049.7120073354
1	2088 -2635114.6202124497 -4456750.324655572 3713049.706965626
1	2089 -2635114.619629708 -4456750.323980813 3713049.7048756825
1	2090 -2635114.6166064474 -4456750.319647878 3713049.7012211126
1	2091 -2635114.6184221115 -4456750.320137154 3713049.7035397408
1	2092 -2635114.61932337 -4456750.321967949 3713049.703963914
1	2093 -2635114.6160584167 -4456750.321231386 3713049.7017346406
1	2094 -2635114.616051675 -4456750.318321132 3713049.7009405075
1	2095 -2635114.6129651773 -4456750.315578579 3713049.6974777547
1	2096 -2635114.6123592663 -4456750.311908715 3713049.695215217
1	2097 -2635114.6535407286 -4456750.383445478 3713049.7498408044
1	2098 -2635114.6172895567 -4456750.317162369 3713049.700462105
1	2099 -2635114.620042501 -4456750.321974195 3713049.7034692615
1	2100 -2635114.617868536 -4456750.320844547 3713049.7013176167
1	2101 -2635114.6175676743 -4456750.322392291 3713049.703676574
1	2102 -2635114.6394406846 -4456750.359661102 3713049.7316781036
4	2103 -2635114.6122718006 -4456750.314865046 3713049.698282397
4	2104 -2635114.658346482 -4456750.390286463 3713049.7562991553
4	2105 -2635114.660759887 -4456750.392930419 3713049.7571979673
4	2106 -2635114.660986099 -4456750.394411415 3713049.757782086
4	2107 -2635114.661971614 -4456750.394716047 3713049.7581961025
4	2108 -2635114.618522095 -4456750.320909228 3713049.699259867
4	2109 -2635114.6205927366 -4456750.324312525 3713049.702692589
4	2110 -2635114.617667712 -4456750.319903716 3713049.700694211
4	2111 -2635114.6612904146 -4456750.393645556 3713049.7576553174
4	2112 -2635114.6677449765 -4456750.399035679 3713049.7660541185
1	2113 -2635114.628684905 -4456750.330950271 3713049.7149785603
1	2114 -2635114.642006788 -4456750.354857283 3713049.731730828
1	2115 -2635114.639258304 -4456750.35119417 3713049.7277051886
1	2116 -2635114.637474717 -4456750.350255196 3713049.727983695
1	2117 -2635114.6195187056 -4456750.321271917 3713049.7055559615
1	2118 -2635114.621145996 -4456750.322492243 3713049.706254634
1	2119 -2635114.61765339 -4456750.316028369 3713049.7005324173
1	2120 -2635114.6294962303 -4456750.339504968 3713049.7179838954
1	2121 -2635114.634933129 -4456750.343316903 3713049.723764623
1	2122 -2635114.619548417 -4456750.318005418 3713049.7044984675
1	2123 -2635114.614560897 -4456750.31231836 3713049.6987914704
1	2124 -2635114.611775356 -4456750.308076107 3713049.695162112
1	2125 -2635114.615430823 -4456750.316702103 3713049.7016055016
1	2126 -2635114.6141089345 -4456750.31549075 3713049.6998122777
1	2127 -2635114.6132480693 -4456750.313537282 3713049.700234686
1	2128 -2635114.633482018 -4456750.345211469 3713049.724824404
3	2129 -2635114.6072661458 -4456750.304451159 3713049.69158742
3	2130 -2635114.6077591735 -4456750.305965472 3713049.6949103842
3	2131 -2635114.6018588822 -4456750.298442473 3713049.6845877375
3	2132 -2635114.6044812175 -4456750.302386118 3713049.6898383605
3	2133 -2635114.609329012 -4456750.309384811 3713049.6942552077
3	2134 -2635114.6131231203 -4456750.309592792 3713049.69406789
1	2135 -2635114.6277757376 -4456750.337459786 3713049.7184976065
1	2136 -2635114.6283447444 -4456750.338167701 3713049.719805219
3	2137 -2635114.609553755 -4456750.306666751 3713049.6959314146
3	2138 -2635114.606285015 -4456750.303126286 3713049.6922889473
3	2139 -2635114.6071808096 -4456750.303109756 3713049.688741192
3	2140 -2635114.612154112 -4456750.309050489 3713049.692527345
1	2141 -2635114.613778376 -4456750.310068844 3713049.6958932225
1	2142 -2635114.6175654475 -4456750.315461412 3713049.7020083982
1	2143 -2635114.6215183996 -4456750.316313648 3713049.704978058
1	2144 -2635114.618746659 -4456750.313363919 3713049.700485116
1	2145 -2635114.6164425937 -4456750.308924889 3713049.694840477
1	2146 -2635114.612237188 -4456750.306310278 3713049.690655968
1	2147 -2635114.6162890247 -4456750.311975136 3713049.6980334013
1	2148 -2635114.620704298 -4456750.317864871 3713049.702864158
1	2149 -2635114.6231550425 -4456750.319233995 3713049.706337593
1	2150 -2635114.62536153 -4456750.322677601 3713049.7097563674
1	2151 -2635114.626016211 -4456750.321568054 3713049.7102293386
1	2152 -2635114.60753739 -4456750.297171406 3713049.689769126
1	2153 -2635114.611631577 -4456750.30710913 3713049.696185873
1	2154 -2635114.6112257573 -4456750.308833871 3713049.697418171
1	2155 -2635114.6175184683 -4456750.312755353 3713049.7029138184
1	2156 -2635114.614116278 -4456750.308817522 3713049.6995341824
1	2157 -2635114.619002327 -4456750.314744598 3713049.7053223234
1	2158 -2635114.6205884097 -4456750.31563433 3713049.7065274483
1	2159 -2635114.6175544 -4456750.311218736 3713049.7037177496
1	2160 -2635114.6152607505 -4456750.310318202 3713049.7017029463
3	2161 -2635114.6100639566 -4456750.303041433 3713049.6970142396
3	2162 -2635114.6079876153 -4456750.301539582 3713049.695195166
3	2163 -2635114.607580473 -4456750.30134273 3713049.6928618327
3	2164 -2635114.6101308814 -4456750.303579669 3713049.6952647865
3	2165 -2635114.61222999 -4456750.305021917 3713049.6989589743
3	2166 -2635114.612968521 -4456750.306227377 3713049.698350436
3	2167 -2635114.6051336783 -4456750.300461148 3713049.6906192293
3	2168 -2635114.5993306586 -4456750.294339033 3713049.68362664
3	2169 -2635114.6062476956 -4456750.3035823535 3713049.6934149666
3	2170 -2635114.6117507853 -4456750.306300156 3713049.695478183
3	2171 -2635114.6138809323 -4456750.309993254 3713049.701418382
3	2172 -2635114.618588474 -4456750.317699849 3713049.7045359584
3	2173 -2635114.6186084542 -4456750.316156234 3713049.7040595533
3	2174 -2635114.6133651175 -4456750.311893823 3713049.7000268125
3	2175 -2635114.6108913072 -4456750.309114665 3713049.694719156
3	2176 -2635114.608301079 -4456750.307777186 3713049.6930727437
3	2177 -2635114.6091886354 -4456750.309107001 3713049.6957435566
1	2178 -2635114.626367743 -4456750.338602988 3713049.721136818
1	2179 -2635114.627256353 -4456750.337804459 3713049.7185571585
1	2180 -2635114.629429156 -4456750.33876007 3713049.719544273
1	2181 -2635114.630284373 -4456750.340367886 3713049.7207687795
1	2182 -2635114.627989791 -4456750.336875536 3713049.719923005
1	2183 -2635114.6266641314 -4456750.334726977 3713049.7172112744
1	2184 -2635114.627627319 -4456750.336016954 3713049.7189965732
1	2185 -2635114.6278262795 -4456750.339314295 3713049.7195034465
1	2186 -2635114.622247945 -4456750.325438772 3713049.709680278
1	2187 -2635114.623326599 -4456750.329073923 3713049.712336836
1	2188 -2635114.635557757 -4456750.348230713 3713049.7295491816
1	2189 -2635114.625533831 -4456750.336850765 3713049.718355914
1	2190 -2635114.6168897417 -4456750.323820219 3713049.706876867
1	2191 -2635114.6251344215 -4456750.337184049 3713049.717152102
1	2192 -2635114.622480837 -4456750.334746435 3713049.714213716
1	2193 -2635114.6235246137 -4456750.334073072 3713049.7149325414
1	2194 -2635114.6296017766 -4456750.341240601 3713049.7200053185
1	2195 -2635114.6356104678 -4456750.348943771 3713049.72850533
1	2196 -2635114.626281876 -4456750.333604454 3713049.7143158843
1	2197 -2635114.624906233 -4456750.333328372 3713049.7139184107
1	2198 -2635114.6236269195 -4456750.32952424 3713049.71485382
1	2199 -2635114.616772945 -4456750.3201679895 3713049.704715895
1	2200 -2635114.6172753214 -4456750.3228116 3713049.706563316
3	2201 -2635114.612122656 -4456750.318882302 3713049.7035753448
3	2202 -2635114.606893679 -4456750.31161226 3713049.6960680024
3	2203 -2635114.6068184846 -4456750.31215851 3713049.70019155
3	2204 -2635114.609767799 -4456750.316388022 3713049.700864021
1	2205 -2635114.6174842995 -4456750.327066661 3713049.7083661878
1	2206 -2635114.6248149993 -4456750.333771903 3713049.7164343726
1	2207 -2635114.6263675606 -4456750.337365849 3713049.72030106
1	2208 -2635114.620296463 -4456750.3260834515 3713049.712657614
1	2209 -2635114.6287705745 -4456750.341228575 3713049.7216122053
1	2210 -2635114.6294445 -4456750.343989513 3713049.7234624703
1	2211 -2635114.627562232 -4456750.340944794 3713049.722183234
1	2212 -2635114.6268222886 -4456750.338681967 3713049.7195828916
1	2213 -2635114.6253436557 -4456750.33688912 3713049.7186429338
1	2214 -2635114.62289636 -4456750.334916025 3713049.7151064393
1	2215 -2635114.6259490144 -4456750.33945729 3713049.719806752
1	2216 -2635114.6103596673 -4456750.3087073965 3713049.696321368
1	2217 -2635114.611384099 -4456750.310440379 3713049.698590804
1	2218 -2635114.626806152 -4456750.338986529 3713049.720515927
1	2219 -2635114.625275274 -4456750.336246586 3713049.7174269366
1	2220 -2635114.6270742626 -4456750.339000828 3713049.7217897465
1	2221 -2635114.6295182593 -4456750.344395068 3713049.7238972713
1	2222 -2635114.6268825806 -4456750.340562598 3713049.7215290014
1	2223 -2635114.6250855946 -4456750.336410259 3713049.716926493
1	2224 -2635114.6278637243 -4456750.337486387 3713049.719439032
1	2225 -2635114.6318095373 -4456750.343350636 3713049.724438572
1	2226 -2635114.6287422106 -4456750.338161716 3713049.7192847063
1	2227 -2635114.622421239 -4456750.333797429 3713049.715170437
1	2228 -2635114.619484287 -4456750.332195972 3713049.714533898
1	2229 -2635114.6187758474 -4456750.330044285 3713049.7141067157
1	2230 -2635114.5985375526 -4456750.292847934 3713049.685010376
1	2231 -2635114.6250674026 -4456750.339785433 3713049.71988684
1	2232 -2635114.6173461974 -4456750.321422685 3713049.7070642095
1	2233 -2635114.616206222 -4456750.318987067 3713049.70489167
1	2234 -2635114.6284409566 -4456750.342415994 3713049.723621793
1	2235 -2635114.624247662 -4456750.337867001 3713049.719893903
1	2236 -2635114.6228843485 -4456750.337015115 3713049.720021208
1	2237 -2635114.616338455 -4456750.330327742 3713049.7099218327
1	2238 -2635114.621314055 -4456750.334246382 3713049.71430472
1	2239 -2635114.6243656455 -4456750.338158719 3713049.7165717706
1	2240 -2635114.6260121427 -4456750.339531926 3713049.7187333014
1	2241 -2635114.6248971177 -4456750.336256287 3713049.717712165
1	2242 -2635114.624417144 -4456750.338588838 3713049.7186768935
1	2243 -2635114.621185725 -4456750.335151281 3713049.717978782
1	2244 -2635114.6182996524 -4456750.330586848 3713049.71405163
1	2245 -2635114.620113726 -4456750.331314151 3713049.713711977
1	2246 -2635114.6220158725 -4456750.335022304 3713049.716459824
1	2247 -2635114.625750229 -4456750.338379228 3713049.721117011
1	2248 -2635114.6296625617 -4456750.344361686 3713049.725722045
1	2249 -2635114.627754741 -4456750.342130552 3713049.7237136518
1	2250 -2635114.6220724825 -4456750.337532351 3713049.7173181423
1	2251 -2635114.616668797 -4456750.330105249 3713049.712174252
1	2252 -2635114.61388267 -4456750.325848081 3713049.705876888
1	2253 -2635114.6191430124 -4456750.332088442 3713049.714362207
1	2254 -2635114.6229184396 -4456750.33698332 3713049.7164226472
1	2255 -2635114.6309807347 -4456750.346081965 3713049.7258452256
1	2256 -2635114.625673481 -4456750.343501748 3713049.722487956
1	2257 -2635114.6228367947 -4456750.33860292 3713049.7161788787
1	2258 -2635114.622550007 -4456750.337607138 3713049.715045592
1	2259 -2635114.62348071 -4456750.341013633 3713049.716751847
1	2260 -2635114.6180986087 -4456750.334809774 3713049.711115549
1	2261 -2635114.6175067755 -4456750.332542474 3713049.7100404804
1	2262 -2635114.621788574 -4456750.3395566745 3713049.716096407
1	2263 -2635114.6262671663 -4456750.343645559 3713049.7225497263
1	2264 -2635114.6262022536 -4456750.344186502 3713049.721588582
1	2265 -2635114.626001001 -4456750.342194075 3713049.7209337666
1	2266 -2635114.6250988906 -4456750.340675651 3713049.7192613008
1	2267 -2635114.624016118 -4456750.34220541 3713049.718905698
1	2268 -2635114.6188330892 -4456750.334308369 3713049.712683768
1	2269 -2635114.6160618193 -4456750.331822593 3713049.708957851
1	2270 -2635114.6195977847 -4456750.337445952 3713049.712528636
1	2271 -2635114.6247557215 -4456750.342453223 3713049.717645184
1	2272 -2635114.6266989503 -4456750.34416708 3713049.7221884024
1	2273 -2635114.6282142587 -4456750.345514569 3713049.7223222465
1	2274 -2635114.6299501206 -4456750.347352047 3713049.7254989627
1	2275 -2635114.6312794816 -4456750.349313377 3713049.7272453727
